Date,Austin Precipitation,Austin Temperature (max),Austin, Temperature (min),Austin Temperature(min),New York Precipitation,New York, Temperature (max),New York Temperature(max),New York, Temperature (min),New York Temperature(min),San Francisco Precipitation,San Francisco Temperature (max),San Francisco Temperature (min)
6/25/2011,0,36.1,23.9,,23.9,0,26.7,,26.7,17.8,,17.8,0,18.3,11.1
6/26/2011,0,36.1,25.6,,25.6,0,26.1,,26.1,18.9,,18.9,0,20.6,11.7
6/27/2011,0,37.8,25.6,,25.6,0,27.8,,27.8,18.9,,18.9,0,18.3,11.7
6/28/2011,0,36.7,25.6,,25.6,0,28.3,,28.3,22.2,,22.2,13.2,16.7,12.8
6/29/2011,0,36.1,20,,20,2.5,27.8,,27.8,20.6,,20.6,0,17.8,12.2
6/30/2011,0,37.2,19.4,,19.4,0,27.8,,27.8,18.3,,18.3,0,20.6,11.7
7/1/2011,0,35.6,21.1,,21.1,0,28.3,,28.3,17.2,,17.2,0,26.7,12.2
7/2/2011,0,37.2,20.6,,20.6,0,30,,30,20,,20,0,21.1,11.7
7/3/2011,0,37.8,20,,20,21.3,23.3,,23.3,20.6,,20.6,0,28.9,13.3
7/4/2011,0,37.2,20.6,,20.6,0,30,,30,21.1,,21.1,0,20.6,12.8
7/5/2011,0,37.2,18.3,,18.3,0,30.6,,30.6,21.1,,21.1,0,25.6,11.1
7/6/2011,0,37.8,20.6,,20.6,0,31.7,,31.7,22.8,,22.8,0,21.1,11.1
7/7/2011,0,36.7,20.6,,20.6,0,33.3,,33.3,23.3,,23.3,0,20.6,11.7
7/8/2011,0,37.8,21.1,,21.1,10.2,29.4,,29.4,20,,20,0,22.2,11.7
7/9/2011,0,36.1,22.2,,22.2,0,31.1,,31.1,19.4,,19.4,0,18.9,11.1
7/10/2011,0,38.3,23.9,,23.9,0,30,,30,20,,20,0,20.6,11.7
7/11/2011,0,38.3,23.3,,23.3,0,32.8,,32.8,23.3,,23.3,0,17.2,11.7
7/12/2011,0,38.3,22.8,,22.8,0,33.9,,33.9,25.6,,25.6,0,18.3,12.2
7/13/2011,0,37.8,22.8,,22.8,2.8,30,,30,20.6,,20.6,0,16.1,12.8
7/14/2011,0,38.3,21.7,,21.7,0,28.9,,28.9,17.8,,17.8,0,17.2,12.8
7/15/2011,0,38.9,24.4,,24.4,0,30.6,,30.6,18.9,,18.9,0,17.8,12.8
7/16/2011,0,35.6,25.6,,25.6,0,32.2,,32.2,21.1,,21.1,0,21.1,13.3
7/17/2011,0,37.2,20.6,,20.6,0,32.8,,32.8,22.2,,22.2,0,19.4,13.9
7/18/2011,0,37.2,22.8,,22.8,2.8,35,,35,23.9,,23.9,0,23.9,13.3
7/19/2011,0,37.2,22.8,,22.8,0,34.4,,34.4,23.9,,23.9,0,20.6,13.9
7/20/2011,0,37.8,22.2,,22.2,0,31.7,,31.7,23.9,,23.9,0,26.7,13.3
7/21/2011,0,37.8,22.8,,22.8,0,36.1,,36.1,23.9,,23.9,0,23.3,12.2
7/22/2011,0,38.3,23.9,,23.9,0,40,,40,28.9,,28.9,0,23.9,12.8
7/23/2011,0,38.9,22.2,,22.2,0,37.8,,37.8,28.3,,28.3,0,22.2,12.8
7/24/2011,0,38.9,23.3,,23.3,0.8,32.8,,32.8,25.6,,25.6,0,22.2,13.3
7/25/2011,0,39.4,22.8,,22.8,8.1,26.7,,26.7,20,,20,0,18.9,12.8
7/26/2011,0,38.9,23.9,,23.9,3.6,32.2,,32.2,20.6,,20.6,0,21.1,12.8
7/27/2011,0,38.9,23.9,,23.9,0,28.9,,28.9,20,,20,0,22.8,12.8
7/28/2011,0,38.9,24.4,,24.4,0,30.6,,30.6,21.7,,21.7,0,21.1,12.8
7/29/2011,0,37.2,23.3,,23.3,27.4,28.9,,28.9,21.7,,21.7,0,21.1,13.3
7/30/2011,1.3,37.8,23.3,,23.3,0,32.8,,32.8,23.3,,23.3,0,22.8,14.4
7/31/2011,0,38.3,21.1,,21.1,0,32.8,,32.8,21.7,,21.7,0,21.7,14.4
8/1/2011,0,40.6,20.6,,20.6,0.5,34.4,,34.4,21.7,,21.7,0,20.6,13.3
8/2/2011,0,41.1,25,,25,0,32.8,,32.8,22.8,,22.8,0,19.4,12.2
8/3/2011,0,40.6,23.3,,23.3,19.3,31.1,,31.1,19.4,,19.4,0,23.3,11.1
8/4/2011,0,40.6,22.2,,22.2,0,28.9,,28.9,19.4,,19.4,0,17.8,13.9
8/5/2011,0,40,23.9,,23.9,0,30,,30,21.1,,21.1,0,21.7,12.8
8/6/2011,0,39.4,22.2,,22.2,4.8,29.4,,29.4,22.2,,22.2,0,22.8,12.8
8/7/2011,0,38.9,24.4,,24.4,4.1,31.7,,31.7,22.8,,22.8,0,17.8,13.3
8/8/2011,0,40,24.4,,24.4,0,32.2,,32.2,23.3,,23.3,0,18.9,12.8
8/9/2011,0,39.4,25,,25,53.1,28.3,,28.3,21.7,,21.7,0,20.6,11.7
8/10/2011,0,39.4,24.4,,24.4,0,30,,30,21.1,,21.1,0,22.2,11.7
8/11/2011,0,39.4,26.7,,26.7,0,27.8,,27.8,20.6,,20.6,0,20,12.2
8/12/2011,0,38.9,25.6,,25.6,0,28.9,,28.9,17.8,,17.8,0,20,12.2
8/13/2011,0,36.1,24.4,,24.4,0,29.4,,29.4,20.6,,20.6,0,21.7,12.2
8/14/2011,0,38.9,23.3,,23.3,147.6,22.2,,22.2,19.4,,19.4,0,21.7,12.8
8/15/2011,0,39.4,24.4,,24.4,14.2,25,,25,20,,20,0,21.7,13.3
8/16/2011,0,39.4,20.6,,20.6,0.5,25.6,,25.6,18.3,,18.3,0,20.6,12.2
8/17/2011,0,38.3,21.1,,21.1,0,30,,30,18.9,,18.9,0,19.4,12.8
8/18/2011,0,40,20,,20,1.8,28.3,,28.3,19.4,,19.4,0,18.9,12.8
8/19/2011,0,40.6,21.7,,21.7,31.5,28.9,,28.9,18.3,,18.3,0,20,12.8
8/20/2011,0,40.6,22.8,,22.8,0,29.4,,29.4,17.8,,17.8,0,20,13.3
8/21/2011,0,38.9,20.6,,20.6,17,28.9,,28.9,21.1,,21.1,0,20,13.9
8/22/2011,0,39.4,21.7,,21.7,0,25,,25,18.3,,18.3,0,19.4,13.3
8/23/2011,0,39.4,23.9,,23.9,0,26.1,,26.1,16.1,,16.1,0,29.4,12.8
8/24/2011,0,39.4,23.3,,23.3,0,26.7,,26.7,19.4,,19.4,0,21.7,13.3
8/25/2011,0,33.9,22.2,,22.2,12.4,25.6,,25.6,22.2,,22.2,0,20.6,13.9
8/26/2011,0,38.9,18.9,,18.9,0,28.3,,28.3,21.7,,21.7,0,20.6,13.3
8/27/2011,0,42.2,22.2,,22.2,73.2,25.6,,25.6,21.7,,21.7,0,20.6,12.2
8/28/2011,0,43.3,23.9,,23.9,101.3,23.9,,23.9,18.3,,18.3,0,20,11.7
8/29/2011,0,42.2,26.7,,26.7,0,25,,25,15,,15,0,20,12.8
8/30/2011,0,40,21.1,,21.1,0,27.8,,27.8,16.1,,16.1,0,21.7,13.3
8/31/2011,0,38.9,21.1,,21.1,0,29.4,,29.4,17.2,,17.2,0,21.1,12.2
9/1/2011,0,37.8,19.4,,19.4,0,28.3,,28.3,18.9,,18.9,0,21.7,12.2
9/2/2011,0,38.9,23.9,,23.9,0,25.6,,25.6,18.3,,18.3,0,23.3,12.8
9/3/2011,0,38.9,22.2,,22.2,0,28.3,,28.3,18.9,,18.9,0,19.4,12.2
9/4/2011,0,38.9,25.6,,25.6,0,30,,30,22.2,,22.2,0,18.9,12.8
9/5/2011,0,32.8,13.3,,13.3,0,27.2,,27.2,22.2,,22.2,0,18.3,11.7
9/6/2011,0,33.3,11.1,,11.1,81.8,23.9,,23.9,15.6,,15.6,0,22.8,11.1
9/7/2011,0,35,10,,10,30.7,20,,20,16.7,,16.7,0,30,11.1
9/8/2011,0,34.4,13.3,,13.3,22.9,26.1,,26.1,17.2,,17.2,0,18.3,11.7
9/9/2011,0,35.6,12.2,,12.2,0,28.9,,28.9,19.4,,19.4,0,20,12.2
9/10/2011,0,36.7,12.8,,12.8,0,26.7,,26.7,20,,20,0,23.3,13.3
9/11/2011,0,38.3,14.4,,14.4,0.3,21.7,,21.7,17.8,,17.8,0,22.8,16.1
9/12/2011,0,38.9,16.1,,16.1,0,26.7,,26.7,18.9,,18.9,0,20.6,15.6
9/13/2011,0,38.9,22.8,,22.8,0,27.8,,27.8,19.4,,19.4,0,21.1,13.9
9/14/2011,0,38.3,22.2,,22.2,0,29.4,,29.4,21.1,,21.1,0,18.9,13.3
9/15/2011,0,35.6,18.9,,18.9,1.8,24.4,,24.4,11.7,,11.7,0,20,13.9
9/16/2011,0,32.2,21.1,,21.1,0,18.3,,18.3,10.6,,10.6,0,18.9,13.3
9/17/2011,0,33.3,19.4,,19.4,0,18.3,,18.3,11.7,,11.7,0,22.2,11.1
9/18/2011,0,35,18.3,,18.3,0,20,,20,11.7,,11.7,0,27.2,12.8
9/19/2011,0,34.4,17.2,,17.2,0,20,,20,11.1,,11.1,0,31.1,13.9
9/20/2011,0,35,13.3,,13.3,1.5,20,,20,16.1,,16.1,0,30,13.9
9/21/2011,0,35.6,16.7,,16.7,1.5,22.8,,22.8,17.2,,17.2,0,25.6,12.2
9/22/2011,0,35.6,17.8,,17.8,0.5,26.7,,26.7,20,,20,0,23.9,12.2
9/23/2011,0,32.8,16.1,,16.1,66.3,22.8,,22.8,20.6,,20.6,0,25.6,12.8
9/24/2011,0,36.1,10.6,,10.6,0,24.4,,24.4,21.1,,21.1,0,20.6,13.3
9/25/2011,0,40,22.8,,22.8,0,26.7,,26.7,21.1,,21.1,0.3,21.1,12.8
9/26/2011,0,39.4,16.7,,16.7,0,26.7,,26.7,20,,20,0,22.8,11.7
9/27/2011,0.3,36.1,21.1,,21.1,0,25,,25,20.6,,20.6,0,27.8,12.8
9/28/2011,0,37.8,15.6,,15.6,2.8,23.3,,23.3,20,,20,0,32.2,16.1
9/29/2011,0,37.2,19.4,,19.4,10.2,22.8,,22.8,16.1,,16.1,0,25,13.9
9/30/2011,0,32.8,17.8,,17.8,18.3,24.4,,24.4,14.4,,14.4,0,22.2,16.1
10/1/2011,0,31.1,12.8,,12.8,9.9,19.4,,19.4,10,,10,0,22.8,16.1
10/2/2011,0,31.1,8.3,,8.3,1.5,17.8,,17.8,10,,10,0,22.2,13.9
10/3/2011,0,30.6,10.6,,10.6,1.3,14.4,,14.4,8.9,,8.9,4.1,18.9,12.8
10/4/2011,0,30.6,7.8,,7.8,0,17.2,,17.2,9.4,,9.4,6.6,18.9,13.9
10/5/2011,0,31.7,13.3,,13.3,0,21.7,,21.7,11.7,,11.7,17.3,17.8,11.7
10/6/2011,0.3,32.2,17.2,,17.2,0,19.4,,19.4,8.3,,8.3,0.5,17.8,12.2
10/7/2011,0,34.4,23.9,,23.9,0,18.9,,18.9,8.9,,8.9,0,20,10
10/8/2011,5.8,32.2,22.8,,22.8,0,25,,25,12.2,,12.2,0,21.1,11.1
10/9/2011,40.1,22.8,16.1,,16.1,0,28.9,,28.9,15.6,,15.6,0,19.4,11.7
10/10/2011,0,25.6,16.7,,16.7,0,27.2,,27.2,16.1,,16.1,1.5,19.4,15.6
10/11/2011,0,30.6,15,,15,0,22.8,,22.8,16.7,,16.7,0,22.8,15
10/12/2011,0,32.2,18.9,,18.9,11.4,17.2,,17.2,14.4,,14.4,0,25.6,13.9
10/13/2011,0,31.7,11.7,,11.7,8.6,18.9,,18.9,14.4,,14.4,0,28.3,15
10/14/2011,0,31.7,8.9,,8.9,25.9,21.1,,21.1,13.9,,13.9,0,28.3,15.6
10/15/2011,0,31.1,10,,10,0,18.3,,18.3,12.2,,12.2,0,22.2,15.6
10/16/2011,0,31.1,11.7,,11.7,0,18.9,,18.9,12.2,,12.2,0,22.2,15
10/17/2011,0,32.8,12.2,,12.2,0,18.3,,18.3,13.9,,13.9,0,26.1,13.3
10/18/2011,0,23.3,12.2,,12.2,0.3,20,,20,12.2,,12.2,0,18.9,13.3
10/19/2011,0,23.9,6.1,,6.1,28.4,16.7,,16.7,15.6,,15.6,0,17.8,13.9
10/20/2011,0,26.7,3.3,,3.3,0.3,19.4,,19.4,12.2,,12.2,0,17.8,12.2
10/21/2011,0,30.6,8.3,,8.3,0,13.3,,13.3,10,,10,0,21.7,11.7
10/22/2011,0,30,12.2,,12.2,0,15.6,,15.6,8.3,,8.3,0,27.8,12.2
10/23/2011,0,31.1,12.2,,12.2,0,15,,15,10,,10,0,26.7,13.9
10/24/2011,0,31.1,12.2,,12.2,0,16.1,,16.1,10,,10,0,21.1,12.8
10/25/2011,0,30.6,15.6,,15.6,0,16.7,,16.7,10,,10,0,18.3,10.6
10/26/2011,0,31.1,13.3,,13.3,0,16.7,,16.7,10.6,,10.6,0,20.6,8.3
10/27/2011,0,24.4,11.1,,11.1,16,16.1,,16.1,3.3,,3.3,0,22.2,8.9
10/28/2011,0,18.3,3.3,,3.3,0,9.4,,9.4,2.2,,2.2,0,21.1,10
10/29/2011,0,20.6,1.7,,1.7,50.8,7.2,,7.2,0.6,,0.6,0,23.3,9.4
10/30/2011,0,23.9,2.2,,2.2,0.3,7.8,,7.8,0.6,,0.6,0,23.3,11.1
10/31/2011,0,26.7,5.6,,5.6,0,11.7,,11.7,2.8,,2.8,0,21.7,11.7
11/1/2011,0,27.8,5.6,,5.6,0,12.8,,12.8,7.2,,7.2,0,21.7,10.6
11/2/2011,0.3,30,13.3,,13.3,0,13.9,,13.9,5.6,,5.6,0,22.2,12.2
11/3/2011,0,18.3,,0.6,0.6,0,15,,15,7.8,,7.8,0.5,15.6,8.9
11/4/2011,0,20,,3.3,3.3,0,11.7,,11.7,5,,5,5.1,13.9,7.8
11/5/2011,0,26.1,0,,0,0,9.4,,9.4,2.2,,2.2,5.8,13.9,8.9
11/6/2011,0,27.8,20,,20,0,12.2,,12.2,3.3,,3.3,0.3,15,8.9
11/7/2011,0,27.2,21.7,,21.7,0,16.7,,16.7,7.2,,7.2,0,15.6,7.8
11/8/2011,0.3,26.7,6.1,,6.1,0,20,,20,11.7,,11.7,0,16.1,6.1
11/9/2011,0,18.3,6.7,,6.7,0,18.3,,18.3,10.6,,10.6,0,16.7,6.1
11/10/2011,0,19.4,,0.6,0.6,0.5,19.4,,19.4,8.3,,8.3,0,17.2,7.2
11/11/2011,0,21.7,,3.3,3.3,0.5,8.9,,8.9,5,,5,11.7,15,8.9
11/12/2011,0,27.2,10.6,,10.6,0,13.9,,13.9,3.9,,3.9,0.3,15.6,10
11/13/2011,0,30.6,17.2,,17.2,0,16.1,,16.1,8.3,,8.3,0,17.2,10
11/14/2011,0,28.9,21.7,,21.7,0,20.6,,20.6,12.2,,12.2,0,16.1,10
11/15/2011,19.1,23.3,13.9,,13.9,0,18.3,,18.3,14.4,,14.4,0,17.2,7.8
11/16/2011,0,27.2,11.1,,11.1,18.5,15,,15,11.7,,11.7,0,16.7,8.3
11/17/2011,0,17.8,3.3,,3.3,1.8,11.7,,11.7,4.4,,4.4,0,16.1,10.6
11/18/2011,0,22.2,2.2,,2.2,0,7.8,,7.8,2.2,,2.2,0.3,14.4,8.9
11/19/2011,0,27.8,17.8,,17.8,0,10.6,,10.6,3.3,,3.3,7.9,12.8,6.1
11/20/2011,0,29.4,22.8,,22.8,0,18.3,,18.3,9.4,,9.4,4.3,12.8,8.9
11/21/2011,0.8,28.3,20,,20,3,15,,15,7.8,,7.8,0,13.9,8.9
11/22/2011,13.7,22.8,8.9,,8.9,29.5,10,,10,6.1,,6.1,0,15.6,7.8
11/23/2011,0,22.8,7.8,,7.8,11.7,11.7,,11.7,3.9,,3.9,0,15.6,8.9
11/24/2011,0,23.3,5,,5,0,12.2,,12.2,2.8,,2.8,3.3,13.3,8.9
11/25/2011,0,26.1,8.3,,8.3,0,16.1,,16.1,7.8,,7.8,0,13.9,8.9
11/26/2011,21.3,18.9,10.6,,10.6,0,18.3,,18.3,10,,10,0,15,9.4
11/27/2011,0,13.3,,2.2,2.2,0,17.2,,17.2,8.3,,8.3,0,13.9,8.3
11/28/2011,0,18.3,,2.8,2.8,0,21.1,,21.1,13.3,,13.3,0,13.9,8.3
11/29/2011,0,19.4,,0.6,0.6,11.9,18.9,,18.9,10.6,,10.6,0,11.7,8.3
11/30/2011,0,17.8,0,,0,0,11.1,,11.1,6.1,,6.1,0,17.8,8.9
12/1/2011,0,23.9,,0.6,0.6,0,10,,10,2.8,,2.8,0,17.2,13.3
12/2/2011,11.9,17.8,12.8,,12.8,0,11.1,,11.1,3.9,,3.9,0,21.7,12.2
12/3/2011,2.5,21.7,13.3,,13.3,0,8.3,,8.3,2.8,,2.8,0,16.1,8.3
12/4/2011,30.7,18.9,7.2,,7.2,0,12.8,,12.8,5.6,,5.6,0,14.4,5.6
12/5/2011,7.9,6.7,2.8,,2.8,0,15,,15,8.3,,8.3,0,13.9,5
12/6/2011,0,6.7,,3.3,3.3,5.1,16.7,,16.7,13.3,,13.3,0,12.2,3.9
12/7/2011,0,11.1,,5.6,5.6,42.7,16.7,,16.7,5.6,,5.6,0,12.8,3.9
12/8/2011,0,13.9,,5,5,4.1,7.2,,7.2,2.2,,2.2,0,13.9,3.9
12/9/2011,0,16.1,0.6,,0.6,0,11.1,,11.1,2.2,,2.2,0,14.4,3.9
12/10/2011,0,12.2,8.3,,8.3,0,7.8,,7.8,0,,0,0,13.9,4.4
12/11/2011,0,11.1,7.2,,7.2,0,3.9,,3.9,,1.7,1.7,0.3,11.7,6.1
12/12/2011,0,16.1,8.9,,8.9,0,6.7,,6.7,0.6,,0.6,1.5,10.6,6.1
12/13/2011,0.8,21.1,13.9,,13.9,0,8.3,,8.3,0,,0,0,13.3,3.9
12/14/2011,3.6,24.4,18.9,,18.9,0,10,,10,2.2,,2.2,0,11.1,4.4
12/15/2011,19.1,21.1,10,,10,0,15,,15,8.3,,8.3,1.5,11.7,6.1
12/16/2011,0,13.3,8.3,,8.3,0,15,,15,5,,5,0,16.7,3.3
12/17/2011,0,16.1,7.8,,7.8,0,5.6,,5.6,,0.6,0.6,0,12.8,3.9
12/18/2011,0,17.2,10.6,,10.6,0,,0.6,0.6,,5.6,5.6,0,11.7,4.4
12/19/2011,11.9,22.2,14.4,,14.4,0,8.3,,8.3,,2.2,2.2,0,15,7.2
12/20/2011,0,15,8.3,,8.3,0.3,8.9,,8.9,5,,5,0,15.6,4.4
12/21/2011,7.6,10,5,,5,2.8,16.7,,16.7,5.6,,5.6,0,15.6,3.9
12/22/2011,20.3,20.6,5,,5,1.5,14.4,,14.4,8.9,,8.9,0,13.9,3.9
12/23/2011,0,7.2,5,,5,19.1,9.4,,9.4,1.7,,1.7,0,11.1,2.2
12/24/2011,7.1,6.7,5,,5,0,2.2,,2.2,,1.7,1.7,0,13.9,2.2
12/25/2011,0.3,8.3,5,,5,0,7.8,,7.8,,0.6,0.6,0,11.1,2.2
12/26/2011,0.5,14.4,2.8,,2.8,0,7.2,,7.2,3.3,,3.3,0,11.1,3.9
12/27/2011,0,17.8,,1.7,1.7,25.9,13.9,,13.9,3.3,,3.3,0,13.9,7.2
12/28/2011,0,19.4,,2.2,2.2,0,10,,10,,0.6,0.6,0,15,6.1
12/29/2011,0,21.7,0.6,,0.6,0,3.3,,3.3,,4.4,4.4,0,13.3,7.8
12/30/2011,0,22.8,1.1,,1.1,0,10.6,,10.6,2.8,,2.8,0,12.2,9.4
12/31/2011,0,25,1.7,,1.7,0.3,12.2,,12.2,7.8,,7.8,0,13.9,6.1
1/1/2012,0,17.2,1.1,,1.1,1.3,11.1,,11.1,5,,5,0,14.4,6.1
1/2/2012,0,15.6,,1.1,1.1,0,10,,10,0.6,,0.6,0,12.8,7.2
1/3/2012,0,16.7,,3.9,3.9,0,0.6,,0.6,,9.4,9.4,0,11.7,8.9
1/4/2012,0,21.7,,0.6,0.6,0,,2.8,2.8,,10.6,10.6,0,13.9,6.1
1/5/2012,0,21.7,3.3,,3.3,0,4.4,,4.4,,2.8,2.8,0,16.1,6.1
1/6/2012,0,23.9,6.1,,6.1,0,11.7,,11.7,1.7,,1.7,0,13.3,6.7
1/7/2012,0,21.1,7.8,,7.8,0,16.7,,16.7,7.8,,7.8,0,17.8,5
1/8/2012,0.3,16.1,5.6,,5.6,0,7.8,,7.8,0.6,,0.6,0,18.3,7.8
1/9/2012,15.7,14.4,6.1,,6.1,0,5,,5,,0.6,0.6,0,15.6,5
1/10/2012,0,15.6,1.7,,1.7,0,8.3,,8.3,0.6,,0.6,0,15,4.4
1/11/2012,0,24.4,,1.7,1.7,1.8,8.9,,8.9,2.8,,2.8,0,18.3,3.9
1/12/2012,0,10.6,,2.2,2.2,35.1,7.2,,7.2,5,,5,0,17.2,4.4
1/13/2012,0,15,,3.3,3.3,2.3,10,,10,,2.2,2.2,0,16.7,4.4
1/14/2012,0,18.9,,5.6,5.6,0,0,,0,,2.8,2.8,0,15.6,4.4
1/15/2012,0,17.8,,3.3,3.3,0,,2.8,2.8,,9.4,9.4,0,11.1,6.7
1/16/2012,0,24.4,15,,15,1,2.8,,2.8,,9.4,9.4,0,10,1.7
1/17/2012,0,23.9,6.1,,6.1,4.8,11.7,,11.7,2.2,,2.2,0,10.6,1.1
1/18/2012,0,17.8,1.7,,1.7,0,12.2,,12.2,,4.4,4.4,0,11.7,1.7
1/19/2012,0,25,7.8,,7.8,0,2.8,,2.8,,6.7,6.7,2,11.1,3.3
1/20/2012,0,23.9,10,,10,0,2.2,,2.2,,4.4,4.4,31,15,9.4
1/21/2012,0,14.4,6.1,,6.1,9.9,,1.7,1.7,,5.6,5.6,2,13.9,7.2
1/22/2012,0,23.3,6.1,,6.1,0,1.1,,1.1,,7.8,7.8,7.4,11.7,6.7
1/23/2012,0,18.9,4.4,,4.4,9.4,11.7,,11.7,1.1,,1.1,12.4,13.9,9.4
1/24/2012,3.8,20.6,4.4,,4.4,0,11.7,,11.7,5.6,,5.6,0,14.4,7.8
1/25/2012,144,21.1,10.6,,10.6,0,6.7,,6.7,2.2,,2.2,0,16.1,9.4
1/26/2012,0,20.6,3.9,,3.9,4.6,4.4,,4.4,0.6,,0.6,0,15.6,10
1/27/2012,0,21.7,0,,0,11.9,15,,15,4.4,,4.4,0,18.3,7.8
1/28/2012,0,15.6,1.1,,1.1,0,7.8,,7.8,3.3,,3.3,0,16.1,4.4
1/29/2012,0,17.2,,1.7,1.7,0,6.7,,6.7,1.1,,1.1,0,15.6,6.1
1/30/2012,9.7,18.3,0.6,,0.6,0,4.4,,4.4,1.1,,1.1,0,13.3,9.4
1/31/2012,12.2,22.2,11.7,,11.7,0,15,,15,3.3,,3.3,0,13.9,7.2
2/1/2012,0.5,25,13.9,,13.9,0.8,16.7,,16.7,8.9,,8.9,0,13.9,7.2
2/2/2012,0.3,23.9,10.6,,10.6,0,10,,10,1.7,,1.7,0,18.9,6.1
2/3/2012,0.5,24.4,19.4,,19.4,0,6.7,,6.7,,1.1,1.1,0,16.7,6.7
2/4/2012,43.2,21.1,10,,10,0,7.8,,7.8,1.7,,1.7,0,16.7,5.6
2/5/2012,1.5,10,3.3,,3.3,0,4.4,,4.4,0,,0,0,15.6,5.6
2/6/2012,0,10.6,2.8,,2.8,0,10.6,,10.6,0.6,,0.6,1.8,16.1,7.2
2/7/2012,0,17.8,2.8,,2.8,0,9.4,,9.4,3.3,,3.3,2,15,11.7
2/8/2012,0,13.9,4.4,,4.4,0.3,3.3,,3.3,,0.6,0.6,0,17.2,8.9
2/9/2012,0,14.4,1.1,,1.1,0,7.8,,7.8,,0.6,0.6,0,18.9,7.8
2/10/2012,2.5,18.3,5,,5,0,7.2,,7.2,1.1,,1.1,0,16.7,7.8
2/11/2012,0,10,1.7,,1.7,2,3.3,,3.3,0,,0,0.5,12.2,9.4
2/12/2012,0.3,6.7,,1.7,1.7,0.3,0,,0,,6.7,6.7,1,13.3,8.3
2/13/2012,4.8,18.3,3.9,,3.9,0,6.7,,6.7,,2.2,2.2,2.5,11.7,7.2
2/14/2012,0,22.2,3.3,,3.3,0.5,8.3,,8.3,2.2,,2.2,0,13.3,6.1
2/15/2012,0,26.7,8.9,,8.9,0.3,7.8,,7.8,3.9,,3.9,2,14.4,5.6
2/16/2012,0.3,17.2,6.7,,6.7,4.8,6.7,,6.7,2.2,,2.2,0,17.2,5
2/17/2012,15,13.9,10.6,,10.6,0.8,10,,10,5,,5,0,15,6.7
2/18/2012,27.9,15,10,,10,0.5,8.9,,8.9,1.7,,1.7,0,13.9,7.8
2/19/2012,0,15.6,2.8,,2.8,0,6.7,,6.7,1.7,,1.7,0,12.2,5.6
2/20/2012,0,20.6,7.2,,7.2,0,7.8,,7.8,,0.6,0.6,0.8,13.3,8.9
2/21/2012,0,23.3,8.9,,8.9,0,7.8,,7.8,0,,0,0,16.1,8.3
2/22/2012,0,30.6,15.6,,15.6,0,13.9,,13.9,6.1,,6.1,0,21.1,8.9
2/23/2012,0,31.7,11.1,,11.1,0,14.4,,14.4,7.8,,7.8,0,20,8.3
2/24/2012,0,17.8,2.8,,2.8,15.2,7.8,,7.8,2.2,,2.2,0,21.1,8.3
2/25/2012,0,16.1,1.7,,1.7,0,7.2,,7.2,0.6,,0.6,0,13.9,7.2
2/26/2012,0,18.9,,1.1,1.1,0,7.2,,7.2,,1.7,1.7,0,12.2,3.9
2/27/2012,0.8,21.7,12.2,,12.2,0,15,,15,2.2,,2.2,0,11.1,3.9
2/28/2012,0.3,26.1,16.7,,16.7,0,10,,10,4.4,,4.4,0.3,12.2,6.7
2/29/2012,0.3,23.3,13.9,,13.9,9.4,5.6,,5.6,3.3,,3.3,5.8,13.3,7.8
3/1/2012,0,22.8,10,,10,3.3,5,,5,2.8,,2.8,2,12.2,6.1
3/2/2012,0,28.3,12.8,,12.8,4.1,5.6,,5.6,0.6,,0.6,0,17.2,4.4
3/3/2012,0,18.3,4.4,,4.4,3,13.3,,13.3,5.6,,5.6,0,20.6,5.6
3/4/2012,0,21.7,,0.6,0.6,0,7.2,,7.2,2.2,,2.2,0,22.8,7.2
3/5/2012,0,24.4,0.6,,0.6,0,6.7,,6.7,,2.2,2.2,0,13.9,6.1
3/6/2012,0,24.4,10.6,,10.6,0,6.7,,6.7,,3.9,3.9,0.3,12.2,7.8
3/7/2012,0.3,22.8,17.8,,17.8,0,16.7,,16.7,2.8,,2.8,0,16.1,7.8
3/8/2012,2.8,24.4,8.9,,8.9,0,21.7,,21.7,11.7,,11.7,0,18.3,5
3/9/2012,27.4,8.9,5.6,,5.6,0.5,17.8,,17.8,2.8,,2.8,0,20,6.1
3/10/2012,16.5,11.1,6.7,,6.7,0,6.1,,6.1,,1.7,1.7,0,15,7.8
3/11/2012,7.1,22.8,11.1,,11.1,0,16.1,,16.1,2.2,,2.2,0,15.6,8.9
3/12/2012,0,26.1,7.2,,7.2,0,21.7,,21.7,8.3,,8.3,0,16.1,5.6
3/13/2012,0,27.2,15.6,,15.6,1,23.3,,23.3,12.2,,12.2,11.4,13.3,11.1
3/14/2012,0,26.7,18.9,,18.9,0,21.1,,21.1,10,,10,19.8,14.4,12.8
3/15/2012,0,27.2,19.4,,19.4,0,11.1,,11.1,6.1,,6.1,2.5,16.1,12.8
3/16/2012,0,26.7,20,,20,0.8,10.6,,10.6,6.1,,6.1,20.1,14.4,8.9
3/17/2012,0,26.1,18.9,,18.9,0,16.7,,16.7,7.2,,7.2,0,11.1,6.1
3/18/2012,0.3,23.9,20,,20,0,17.8,,17.8,7.8,,7.8,0,11.1,6.7
3/19/2012,0,26.7,20.6,,20.6,0,23.3,,23.3,12.8,,12.8,0,13.3,6.1
3/20/2012,68.3,22.8,11.7,,11.7,0,22.8,,22.8,12.8,,12.8,0,16.7,10
